Date,Open,High,Low,Close,Adj Close,Volume,highorlow,isIncreseing
19-06-2018,10789.4502,10789.4502,10701.2002,10710.4502,10710.4502,224500,-37.399414,0
20-06-2018,10734.65039,10781.79981,10724.04981,10772.04981,10772.04981,193500,67.350586,1
21-06-2018,10808.4502,10809.59961,10725.90039,10741.09961,10741.09961,223600,-79.149414,0
22-06-2018,10742.7002,10837,10710.4502,10821.84961,10821.84961,229800,60.450196,1
25-06-2018,10822.90039,10831.04981,10753.04981,10762.4502,10762.4502,229600,-26.450196,0
26-06-2018,10742.7002,10805.25,10732.54981,10769.15039,10769.15039,220000,114.099609,1
27-06-2018,10785.5,10785.5,10652.40039,10671.40039,10671.40039,246000,71.700196,1
28-06-2018,10660.79981,10674.2002,10557.7002,10589.09961,10589.09961,352300,-101.450196,0
29-06-2018,10612.84961,10723.04981,10612.34961,10714.29981,10714.29981,242800,75.049804,1
02-07-2018,10732.34961,10736.15039,10604.65039,10657.29981,10657.29981,295400,-31.300782,0
03-07-2018,10668.59961,10713.29981,10630.25,10699.90039,10699.90039,202100,-54.900391,0
04-07-2018,10715,10777.15039,10677.75,10769.90039,10769.90039,173900,36.299805,1
05-07-2018,10786.04981,10786.04981,10726.25,10749.75,10749.75,220500,-28.5,0
06-07-2018,10744.15039,10816.34961,10735.04981,10772.65039,10772.65039,0,-14.600586,0
09-07-2018,10838.29981,10860.34961,10807.15039,10852.90039,10852.90039,183600,-44.5,0
10-07-2018,10902.75,10956.90039,10876.65039,10947.25,10947.25,197000,8.100586,1
11-07-2018,10956.40039,10976.65039,10923,10948.29981,10948.29981,222300,-16.25,0
12-07-2018,11006.9502,11078.29981,10999.65039,11023.2002,11023.2002,248300,38,1
13-07-2018,11056.90039,11071.34961,10999.75,11018.90039,11018.90039,0,82.100586,1
16-07-2018,11018.9502,11019.5,10926.25,10936.84961,10936.84961,210500,-68.399414,0
17-07-2018,10939.65039,11018.5,10925.59961,11008.04981,11008.04981,210600,79.75,1
18-07-2018,11060.2002,11076.2002,10956.29981,10980.4502,10980.4502,225500,42.400391,1
19-07-2018,10999.5,11006.5,10935.4502,10957.09961,10957.09961,215400,-46.700195,0
20-07-2018,10963.5,11030.25,10946.2002,11010.2002,11010.2002,187300,-64.900391,0
23-07-2018,11019.84961,11093.40039,11010.9502,11084.75,11084.75,229100,-25.299805,0
24-07-2018,11109,11143.40039,11092.5,11134.29981,11134.29981,205800,16.400391,1
25-07-2018,11148.40039,11157.15039,11113.25,11132,11132,205900,-34.34961,0
26-07-2018,11132.9502,11185.84961,11125.7002,11167.29981,11167.29981,365400,-45.599609,0
27-07-2018,11232.75,11283.40039,11210.25,11278.34961,11278.34961,314600,-22.899414,0
30-07-2018,11296.65039,11328.09961,11261.4502,11319.54981,11319.54981,278800,-45.450195,0
31-07-2018,11311.04981,11366,11267.75,11356.5,11356.5,256500,13.59961,1
01-08-2018,11359.79981,11390.54981,11313.54981,11346.2002,11346.2002,269700,84.200196,1
02-08-2018,11328.90039,11328.90039,11234.9502,11244.7002,11244.7002,210000,-63,0
03-08-2018,11297.79981,11368,11294.54981,11360.79981,11360.79981,218300,14.400391,1
06-08-2018,11401.5,11427.65039,11370.59961,11387.09961,11387.09961,203700,33.700196,1
07-08-2018,11423.15039,11428.9502,11359.7002,11389.4502,11389.4502,226400,-37.5,0
08-08-2018,11412.5,11459.9502,11379.29981,11450,11450,210500,22.549805,1
09-08-2018,11493.25,11495.2002,11454.09961,11470.7002,11470.7002,302200,45.450195,1
10-08-2018,11474.9502,11478.75,11419.65039,11429.5,11429.5,0,13.849609,1
13-08-2018,11369.59961,11406.29981,11340.29981,11355.75,11355.75,246900,-53.399414,0
14-08-2018,11381.7002,11452.4502,11370.79981,11435.09961,11435.09961,232600,12.100586,1
16-08-2018,11397.15039,11449.84961,11366.25,11385.04981,11385.04981,290600,-33.599609,0
17-08-2018,11437.15039,11486.4502,11431.79981,11470.75,11470.75,234700,-49.650391,0
20-08-2018,11502.09961,11565.29981,11499.65039,11551.75,11551.75,232600,5.299804,1
21-08-2018,11576.2002,11581.75,11539.59961,11570.90039,11570.90039,224200,37.950195,1
23-08-2018,11620.7002,11620.7002,11546.7002,11582.75,11582.75,248500,9.5,1
24-08-2018,11566.59961,11604.59961,11532,11557.09961,11557.09961,218800,-86.100586,0
27-08-2018,11605.84961,11700.9502,11595.59961,11691.9502,11691.9502,199500,-6.549805,0
28-08-2018,11731.9502,11760.2002,11710.5,11738.5,11738.5,241900,53.049804,1
29-08-2018,11744.9502,11753.2002,11678.84961,11691.90039,11691.90039,251600,17.950195,1
30-08-2018,11694.75,11698.79981,11639.7002,11676.79981,11676.79981,313800,-4.650391,0
31-08-2018,11675.84961,11727.65039,11640.09961,11680.5,11680.5,346500,169.450196,1
03-09-2018,11751.79981,11751.79981,11567.40039,11582.34961,11582.34961,234400,78.450195,1
04-09-2018,11598.75,11602.54981,11496.84961,11520.29981,11520.29981,254800,37.899414,1
05-09-2018,11514.84961,11542.65039,11393.84961,11476.9502,11476.9502,246100,-22.75,0
06-09-2018,11514.15039,11562.25,11436.04981,11536.90039,11536.90039,247900,-30.849609,0
07-09-2018,11558.25,11603,11484.40039,11589.09961,11589.09961,295900,132.150391,1
10-09-2018,11570.25,11573,11427.29981,11438.09961,11438.09961,286700,189.349609,1
11-09-2018,11476.84961,11479.40039,11274,11287.5,11287.5,0,-29.800782,0
12-09-2018,11340.09961,11380.75,11250.2002,11369.90039,11369.90039,268200,-71.700195,0
14-09-2018,11443.5,11523.25,11430.54981,11515.2002,11515.2002,276600,87.200195,1
17-09-2018,11464.9502,11464.9502,11366.90039,11377.75,11377.75,201400,102.649414,1
18-09-2018,11381.54981,11411.4502,11268.9502,11278.90039,11278.90039,240900,92.300782,1
19-09-2018,11326.65039,11332.04981,11210.90039,11234.34961,11234.34961,250600,128.200196,1
21-09-2018,11271.29981,11346.79981,10866.4502,11143.09961,11143.09961,719000,197,1
24-09-2018,11164.40039,11170.15039,10943.59961,10967.40039,10967.40039,0,-97.5,0
25-09-2018,10969.9502,11080.59961,10882.84961,11067.4502,11067.4502,405000,91.75,1
26-09-2018,11145.54981,11145.54981,10993.04981,11053.79981,11053.79981,340500,102.25,1
27-09-2018,11079.79981,11089.4502,10953.34961,10977.54981,10977.54981,405700,77.649414,1
28-09-2018,11008.09961,11034.09961,10850.29981,10930.4502,10930.4502,478100,-77.399414,0
01-10-2018,10930.90039,11035.65039,10821.54981,11008.29981,11008.29981,387000,124.450195,1
03-10-2018,10982.7002,10989.04981,10843.75,10858.25,10858.25,386800,155.450195,1
04-10-2018,10754.7002,10754.7002,10547.25,10599.25,10599.25,425100,197.649414,1
05-10-2018,10514.09961,10540.65039,10261.90039,10316.4502,10316.4502,606400,-37.899414,0
08-10-2018,10310.15039,10398.34961,10198.40039,10348.04981,10348.04981,456200,89.25,1
09-10-2018,10390.29981,10397.59961,10279.34961,10301.04981,10301.04981,430500,-128.25,0
10-10-2018,10331.84961,10482.34961,10318.25,10460.09961,10460.09961,0,-64.850586,0
11-10-2018,10169.79981,10335.9502,10138.59961,10234.65039,10234.65039,483500,-140.950195,0
12-10-2018,10331.54981,10492.4502,10322.15039,10472.5,10472.5,343500,11.700195,1
15-10-2018,10524.2002,10526.29981,10410.15039,10512.5,10512.5,259500,-34.599609,0
16-10-2018,10550.15039,10604.90039,10525.29981,10584.75,10584.75,265200,235.65039,1
17-10-2018,10688.7002,10710.15039,10436.4502,10453.04981,10453.04981,284800,36.15039,1
19-10-2018,10339.7002,10380.09961,10249.59961,10303.54981,10303.54981,357500,160.599609,1
22-10-2018,10405.84961,10408.54981,10224,10245.25,10245.25,297300,5.799804,1
23-10-2018,10152.59961,10222.09961,10102.34961,10146.79981,10146.79981,302600,53.400391,1
24-10-2018,10278.15039,10290.65039,10126.7002,10224.75,10224.75,351400,10.149414,1
25-10-2018,10135.04981,10166.59961,10079.29981,10124.90039,10124.90039,0,92.349609,1
26-10-2018,10122.34961,10128.84961,10004.54981,10030,10030,364300,-172.75,0
29-10-2018,10078.09961,10275.29981,10020.34961,10250.84961,10250.84961,364400,41,1
30-10-2018,10239.40039,10285.09961,10175.34961,10198.40039,10198.40039,289800,-177.049804,0
31-10-2018,10209.54981,10396,10105.09961,10386.59961,10386.59961,375000,61.25,1
01-11-2018,10441.7002,10441.90039,10341.90039,10380.4502,10380.4502,348500,-90.700195,0
02-11-2018,10462.29981,10606.9502,10457.7002,10553,10553,421200,34.75,1
05-11-2018,10558.75,10558.79981,10477,10524,10524,301900,22,1
06-11-2018,10552,10600.25,10491.4502,10530,10530,0,16.049804,1
07-11-2018,10614.4502,10616.4502,10582.29981,10598.40039,10598.40039,31200,29.5,1
09-11-2018,10614.7002,10619.54981,10544.84961,10585.2002,10585.2002,296600,125.59961,1
12-11-2018,10607.79981,10645.5,10464.04981,10482.2002,10482.2002,259700,-130.599609,0
13-11-2018,10451.90039,10596.25,10440.54981,10582.5,10582.5,254600,58.600586,1
14-11-2018,10634.90039,10651.59961,10532.7002,10576.29981,10576.29981,384500,-36.100586,0
15-11-2018,10580.59961,10646.5,10557.5,10616.7002,10616.7002,0,-38.200195,0
16-11-2018,10644,10695.15039,10631.15039,10682.2002,10682.2002,342800,-32.150391,0
19-11-2018,10731.25,10774.7002,10688.79981,10763.40039,10763.40039,272100,83.899414,1
20-11-2018,10740.09961,10740.84961,10640.84961,10656.2002,10656.2002,295200,70.90039,1
21-11-2018,10670.9502,10671.29981,10562.34961,10600.04981,10600.04981,300900,85.900391,1
22-11-2018,10612.65039,10646.25,10512,10526.75,10526.75,239500,-60.299804,0
26-11-2018,10568.29981,10637.79981,10489.75,10628.59961,10628.59961,0,-64.149414,0
27-11-2018,10621.4502,10695.15039,10596.34961,10685.59961,10685.59961,0,-20.099609,0
28-11-2018,10708.75,10757.79981,10699.84961,10728.84961,10728.84961,424500,-50,0
29-11-2018,10808.7002,10883.04981,10782.34961,10858.7002,10858.7002,691300,15.349609,1
30-11-2018,10892.09961,10922.4502,10835.09961,10876.75,10876.75,453900,46.950195,1
03-12-2018,10930.7002,10941.2002,10845.34961,10883.75,10883.75,409700,7.599609,1
04-12-2018,10877.09961,10890.9502,10833.34961,10869.5,10869.5,322100,37.549804,1
05-12-2018,10820.4502,10821.04981,10747.9502,10782.90039,10782.90039,312300,117,1
06-12-2018,10718.15039,10722.65039,10588.25,10601.15039,10601.15039,318500,-48.90039,0
07-12-2018,10644.79981,10704.54981,10599.34961,10693.7002,10693.7002,325800,20.25,1
10-12-2018,10508.7002,10558.84961,10474.9502,10488.4502,10488.4502,381300,-199.100586,0
11-12-2018,10350.04981,10567.15039,10333.84961,10549.15039,10549.15039,425500,-146.599609,0
12-12-2018,10591,10752.2002,10560.79981,10737.59961,10737.59961,360500,19.200195,1
13-12-2018,10810.75,10838.59961,10749.5,10791.54981,10791.54981,376200,-20.950195,0
14-12-2018,10784.5,10815.75,10752.09961,10805.4502,10805.4502,340100,-35.149414,0
17-12-2018,10853.2002,10900.34961,10844.84961,10888.34961,10888.34961,296900,-57.799804,0
18-12-2018,10850.90039,10915.40039,10819.09961,10908.7002,10908.7002,286100,-36.75,0
19-12-2018,10930.54981,10985.15039,10928,10967.29981,10967.29981,312100,-66.5,0
20-12-2018,10885.2002,10962.54981,10880.04981,10951.7002,10951.7002,318900,190.25,1
21-12-2018,10944.25,10963.65039,10738.65039,10754,10754,377500,117.400391,1
24-12-2018,10780.90039,10782.29981,10649.25,10663.5,10663.5,223400,-94.399414,0
26-12-2018,10635.4502,10747.5,10534.54981,10729.84961,10729.84961,263700,38.100586,1
27-12-2018,10817.90039,10834.2002,10764.4502,10779.79981,10779.79981,456100,-38.950196,0
28-12-2018,10820.9502,10893.59961,10817.15039,10859.90039,10859.90039,245500,50.65039,1
31-12-2018,10913.2002,10923.54981,10853.2002,10862.54981,10862.54981,180900,76.349609,1
02-01-2019,10868.84961,10895.34961,10735.04981,10792.5,10792.5,309700,124.549805,1
03-01-2019,10796.79981,10814.04981,10661.25,10672.25,10672.25,286200,-27.649414,0
04-01-2019,10699.7002,10741.04981,10628.65039,10727.34961,10727.34961,296600,33.049804,1
07-01-2019,10804.84961,10835.9502,10750.15039,10771.79981,10771.79981,269400,-15.900391,0
08-01-2019,10786.25,10818.4502,10733.25,10802.15039,10802.15039,277700,7.25,1
09-01-2019,10862.40039,10870.40039,10749.40039,10855.15039,10855.15039,333000,37.75,1
10-01-2019,10859.34961,10859.34961,10801.79981,10821.59961,10821.59961,254400,39.799805,1
11-01-2019,10834.75,10850.15039,10739.40039,10794.9502,10794.9502,260800,69.400391,1
14-01-2019,10807,10808,10692.34961,10737.59961,10737.59961,298800,-109.25,0
15-01-2019,10777.54981,10896.9502,10777.54981,10886.79981,10886.79981,310700,9.350586,1
16-01-2019,10899.65039,10928.15039,10876.90039,10890.29981,10890.29981,276500,15.649414,1
17-01-2019,10920.84961,10930.65039,10844.65039,10905.2002,10905.2002,271700,7.899414,1
18-01-2019,10914.84961,10928.2002,10852.2002,10906.9502,10906.9502,323800,-42.5,0
21-01-2019,10919.34961,10987.4502,10885.75,10961.84961,10961.84961,288800,27.049805,1
22-01-2019,10949.79981,10949.79981,10864.15039,10922.75,10922.75,300800,99.549805,1
23-01-2019,10931.04981,10944.79981,10811.9502,10831.5,10831.5,298900,-5.75,0
24-01-2019,10844.04981,10866.59961,10798.65039,10849.79981,10849.79981,361100,79.200195,1
25-01-2019,10859.75,10931.7002,10756.4502,10780.54981,10780.54981,463400,130.90039,1
28-01-2019,10792.4502,10804.4502,10630.9502,10661.54981,10661.54981,419700,1.5,1
29-01-2019,10653.7002,10690.34961,10583.65039,10652.2002,10652.2002,356900,50.450195,1
30-01-2019,10702.25,10710.2002,10612.84961,10651.79981,10651.79981,410100,-140.40039,0
31-01-2019,10690.54981,10838.04981,10678.54981,10830.9502,10830.9502,604800,-42.300782,0
01-02-2019,10851.34961,10983.4502,10813.4502,10893.65039,10893.65039,482300,-35.5,0
04-02-2019,10876.75,10927.90039,10814.15039,10912.25,10912.25,318300,-25.699218,0
05-02-2019,10908.65039,10956.7002,10886.7002,10934.34961,10934.34961,268100,-97.350586,0
06-02-2019,10965.09961,11072.59961,10962.7002,11062.4502,11062.4502,298500,1.049804,1
07-02-2019,11070.4502,11118.09961,11043.59961,11069.40039,11069.40039,263500,79.900391,1
08-02-2019,11023.5,11041.2002,10925.4502,10943.59961,10943.59961,352800,42.100586,1
11-02-2019,10930.90039,10930.90039,10857.09961,10888.79981,10888.79981,286000,48.299804,1
12-02-2019,10879.7002,10910.90039,10823.79981,10831.40039,10831.40039,292300,40.049804,1
14-02-2019,10786.09961,10792.7002,10718.75,10746.04981,10746.04981,627000,55.849609,1
15-02-2019,10780.25,10785.75,10620.40039,10724.40039,10724.40039,521900,97.700196,1
18-02-2019,10738.65039,10759.90039,10628.40039,10640.9502,10640.9502,345400,32.350586,1
19-02-2019,10636.7002,10722.84961,10585.65039,10604.34961,10604.34961,291500,-80,0
20-02-2019,10655.4502,10752.7002,10646.40039,10735.4502,10735.4502,289200,-45.75,0
21-02-2019,10744.09961,10808.84961,10721.5,10789.84961,10789.84961,279600,-8.950196,0
22-02-2019,10782.7002,10801.54981,10758.40039,10791.65039,10791.65039,396800,-66.849609,0
25-02-2019,10813.25,10887.09961,10788.04981,10880.09961,10880.09961,385900,-60,0
26-02-2019,10775.29981,10888.75,10729.29981,10835.29981,10835.29981,415000,74.549804,1
27-02-2019,10881.2002,10939.7002,10751.2002,10806.65039,10806.65039,381100,73.200195,1
28-02-2019,10865.7002,10865.7002,10784.84961,10792.5,10792.5,644200,-20.849609,0
01-03-2019,10842.65039,10877.90039,10823.09961,10863.5,10863.5,308500,-122.600586,0
05-03-2019,10864.84961,10994.90039,10817,10987.4502,10987.4502,373200,-28.150391,0
06-03-2019,11024.84961,11062.29981,10998.84961,11053,11053,372600,19.75,1
07-03-2019,11077.9502,11089.04981,11027.09961,11058.2002,11058.2002,321200,3.449218,1
08-03-2019,11038.84961,11049,11008.9502,11035.40039,11035.40039,326600,-99.299805,0
11-03-2019,11068.75,11180.90039,11059.84961,11168.04981,11168.04981,352200,-69.850586,0
12-03-2019,11231.34961,11320.40039,11227,11301.2002,11301.2002,391300,-15.5,0
13-03-2019,11326.2002,11352.29981,11276.59961,11341.7002,11341.7002,383000,39.25,1
14-03-2019,11382.5,11383.4502,11313.75,11343.25,11343.25,294500,-50,0
15-03-2019,11376.84961,11487,11370.79981,11426.84961,11426.84961,463700,11.649414,1
18-03-2019,11473.84961,11530.15039,11412.5,11462.2002,11462.2002,320300,-32.100586,0
19-03-2019,11500.29981,11543.84961,11451.25,11532.40039,11532.40039,326100,32.299804,1
20-03-2019,11553.34961,11556.09961,11503.09961,11521.04981,11521.04981,366300,92.299804,1
22-03-2019,11549.2002,11572.79981,11434.54981,11456.90039,11456.90039,386200,41.400391,1
25-03-2019,11395.65039,11395.65039,11311.59961,11354.25,11354.25,294500,-108.049805,0
26-03-2019,11375.2002,11496.75,11352.4502,11483.25,11483.25,282600,86.40039,1
27-03-2019,11531.4502,11546.2002,11413,11445.04981,11445.04981,350400,-106.349609,0
28-03-2019,11463.65039,11588.5,11452.4502,11570,11570,527700,-3.950196,0
01-04-2019,11665.2002,11738.09961,11644.75,11669.15039,11669.15039,379600,-1.65039,0
02-04-2019,11711.54981,11729.34961,11655.84961,11713.2002,11713.2002,386100,91.34961,1
03-04-2019,11735.29981,11761,11629.15039,11643.9502,11643.9502,365800,62.200195,1
04-04-2019,11660.2002,11662.54981,11559.2002,11598,11598,349000,-27.549804,0
05-04-2019,11638.40039,11689.65039,11609.5,11665.9502,11665.9502,266700,99.849609,1
08-04-2019,11704.34961,11710.29981,11549.09961,11604.5,11604.5,260900,-59.90039,0
09-04-2019,11612.04981,11683.90039,11569.7002,11671.9502,11671.9502,300500,62.549804,1
10-04-2019,11646.84961,11680.04981,11571.75,11584.29981,11584.29981,359900,-4.15039,0
11-04-2019,11592.54981,11606.7002,11550.54981,11596.7002,11596.7002,279800,-30.600586,0
12-04-2019,11612.84961,11657.34961,11578.79981,11643.4502,11643.4502,246000,-23.349609,0
15-04-2019,11667,11704.59961,11648.25,11690.34961,11690.34961,290000,-50.950196,0
16-04-2019,11736.2002,11810.9502,11731.54981,11787.15039,11787.15039,354300,103.350586,1
18-04-2019,11856.15039,11856.15039,11738.5,11752.79981,11752.79981,339700,132.59961,1
22-04-2019,11727.04981,11727.04981,11583.9502,11594.4502,11594.4502,260400,37,1
23-04-2019,11612.9502,11645.9502,11564.79981,11575.9502,11575.9502,272500,-124.650391,0
24-04-2019,11601.5,11740.84961,11578.84961,11726.15039,11726.15039,335200,93.90039,1
25-04-2019,11735.7002,11796.75,11624.29981,11641.79981,11641.79981,604400,-70.900391,0
26-04-2019,11683.75,11762.90039,11661.75,11754.65039,11754.65039,333500,0.599609,1
30-04-2019,11748.75,11756.25,11655.90039,11748.15039,11748.15039,532600,0.799805,1
02-05-2019,11725.54981,11789.29981,11699.54981,11724.75,11724.75,380300,10.349609,1
03-05-2019,11722.59961,11770.90039,11699.34961,11712.25,11712.25,305500,7.549805,1
06-05-2019,11605.79981,11632.54981,11571.34961,11598.25,11598.25,299000,153.599609,1
07-05-2019,11651.5,11657.04981,11484.4502,11497.90039,11497.90039,337500,119.25,1
08-05-2019,11478.7002,11479.09961,11346.9502,11359.4502,11359.4502,372800,20.600586,1
09-05-2019,11322.40039,11357.59961,11255.04981,11301.79981,11301.79981,373000,35.25,1
10-05-2019,11314.15039,11345.79981,11251.04981,11278.90039,11278.90039,387300,110.5,1
13-05-2019,11258.7002,11300.2002,11125.59961,11148.2002,11148.2002,357600,-70.399414,0
14-05-2019,11151.65039,11294.75,11108.29981,11222.04981,11222.04981,398100,114.700195,1
15-05-2019,11271.7002,11286.79981,11136.9502,11157,11157,414200,-76.75,0
16-05-2019,11180.34961,11281.54981,11143.34961,11257.09961,11257.09961,350700,-145.25,0
17-05-2019,11261.90039,11426.15039,11259.84961,11407.15039,11407.15039,412100,-176.349609,0
20-05-2019,11651.90039,11845.2002,11591.7002,11828.25,11828.25,452100,154.550782,1
21-05-2019,11863.65039,11883.54981,11682.79981,11709.09961,11709.09961,381000,-9.950196,0
22-05-2019,11727.9502,11784.79981,11682.40039,11737.90039,11737.90039,355900,244.25,1
23-05-2019,11901.29981,12041.15039,11614.5,11657.04981,11657.04981,569000,-96.099609,0
24-05-2019,11748,11859,11658.09961,11844.09961,11844.09961,374600,-69.25,0
27-05-2019,11855.5,11957.15039,11812.40039,11924.75,11924.75,348400,29.599609,1
28-05-2019,11958.34961,11958.54981,11864.90039,11928.75,11928.75,598300,44.700196,1
29-05-2019,11905.79981,11931.90039,11836.79981,11861.09961,11861.09961,318100,-80.600586,0
30-05-2019,11865.29981,11968.54981,11859.40039,11945.90039,11945.90039,421200,77,1
31-05-2019,11999.79981,12039.25,11829.4502,11922.79981,11922.79981,438900,-134.799805,0
03-06-2019,11953.75,12103.04981,11920.09961,12088.54981,12088.54981,315300,31,1
04-06-2019,12052.65039,12095.2002,12005.84961,12021.65039,12021.65039,289200,196.049805,1
06-06-2019,12039.79981,12039.79981,11830.25,11843.75,11843.75,415200,-5.450196,0
07-06-2019,11865.2002,11897.5,11769.5,11870.65039,11870.65039,302500,12.200196,1
10-06-2019,11934.90039,11975.04981,11871.75,11922.7002,11922.7002,303300,-5.75,0
11-06-2019,11959.84961,12000.34961,11904.34961,11965.59961,11965.59961,332200,56.25,1
12-06-2019,11962.4502,11962.4502,11866.34961,11906.2002,11906.2002,283700,-40.149414,0
13-06-2019,11873.90039,11931.34961,11817.04981,11914.04981,11914.04981,447900,86.799804,1
14-06-2019,11910.09961,11911.84961,11797.7002,11823.29981,11823.29981,390300,171.849609,1
17-06-2019,11844,11844.04981,11657.75,11672.15039,11672.15039,295500,-14.450195,0
18-06-2019,11677.04981,11727.2002,11641.15039,11691.5,11691.5,365500,53,1
19-06-2019,11744.4502,11802.5,11625.09961,11691.4502,11691.4502,446900,-178.099609,0
20-06-2019,11653.65039,11843.5,11635.04981,11831.75,11831.75,442000,103.5,1
21-06-2019,11827.59961,11827.9502,11705.09961,11724.09961,11724.09961,468400,26.149414,1
24-06-2019,11725.79981,11754,11670.2002,11699.65039,11699.65039,277600,-115.450195,0
25-06-2019,11681,11814.40039,11651,11796.4502,11796.4502,300500,-79.399414,0
26-06-2019,11768.15039,11871.84961,11757.54981,11847.54981,11847.54981,327900,19.299804,1
27-06-2019,11860.84961,11911.15039,11821.04981,11841.54981,11841.54981,480200,72.300782,1
28-06-2019,11861.15039,11871.7002,11775.5,11788.84961,11788.84961,303900,-25.699218,0
01-07-2019,11839.90039,11884.65039,11830.79981,11865.59961,11865.59961,278400,-20,0
02-07-2019,11890.29981,11917.4502,11814.7002,11910.29981,11910.29981,363200,15.400391,1
03-07-2019,11932.15039,11945.2002,11887.04981,11916.75,11916.75,340500,-17.950195,0
04-07-2019,11928.79981,11969.25,11923.65039,11946.75,11946.75,333600,153.599609,1
05-07-2019,11964.75,11981.75,11797.90039,11811.15039,11811.15039,530700,211.800782,1
08-07-2019,11770.40039,11771.90039,11523.29981,11558.59961,11558.59961,464000,-24.300782,0
09-07-2019,11531.59961,11582.54981,11461,11555.90039,11555.90039,442500,37.25,1
10-07-2019,11536.15039,11593.7002,11475.65039,11498.90039,11498.90039,337600,-21.450196,0
11-07-2019,11561.4502,11599,11519.5,11582.90039,11582.90039,317300,48.650391,1
12-07-2019,11601.15039,11639.54981,11538.59961,11552.5,11552.5,359400,26.400391,1
15-07-2019,11614.75,11618.40039,11532.29981,11588.34961,11588.34961,368800,-65.949218,0
16-07-2019,11596.65039,11670.04981,11573.9502,11662.59961,11662.59961,480200,-16.75,0
17-07-2019,11670.75,11706.65039,11651.15039,11687.5,11687.5,464800,78.699218,1
18-07-2019,11675.59961,11677.15039,11582.40039,11596.90039,11596.90039,498300,208.700195,1
19-07-2019,11627.9502,11640.34961,11399.29981,11419.25,11419.25,446000,46.649414,1
22-07-2019,11392.84961,11398.15039,11301.25,11346.2002,11346.2002,516000,41.200195,1
23-07-2019,11372.25,11398.15039,11302.79981,11331.04981,11331.04981,458900,51.15039,1
24-07-2019,11322.4502,11359.75,11229.79981,11271.29981,11271.29981,413200,38.25,1
25-07-2019,11290.40039,11361.40039,11239.34961,11252.15039,11252.15039,553700,-36.84961,0
26-07-2019,11247.4502,11307.59961,11210.04981,11284.29981,11284.29981,522700,118.299805,1
29-07-2019,11307.5,11310.9502,11152.40039,11189.2002,11189.2002,482900,128.299804,1
30-07-2019,11213.7002,11267.4502,11072.65039,11085.40039,11085.40039,479100,-83.950195,0
31-07-2019,11034.04981,11145.29981,10999.40039,11118,11118,536700,80.200195,1
01-08-2019,11060.2002,11076.75,10881,10980,10980,499900,-67.049804,0
02-08-2019,10930.29981,11080.15039,10848.9502,10997.34961,10997.34961,547400,33.200196,1
05-08-2019,10895.79981,10895.79981,10782.59961,10862.59961,10862.59961,506600,-132.849609,0
06-08-2019,10815.40039,11018.54981,10813.79981,10948.25,10948.25,517900,102.599609,1
07-08-2019,10958.09961,10975.65039,10835.90039,10855.5,10855.5,548500,-133.25,0
08-08-2019,10899.2002,11058.04981,10842.9502,11032.4502,11032.4502,482500,-21.75,0
09-08-2019,11087.90039,11181.4502,11062.79981,11109.65039,11109.65039,538100,213.550782,1
13-08-2019,11139.40039,11145.90039,10901.59961,10925.84961,10925.84961,624600,-26.150391,0
14-08-2019,11003.25,11078.15039,10935.59961,11029.40039,11029.40039,511500,-4.149414,0
16-08-2019,11043.65039,11068.65039,10924.29981,11047.79981,11047.79981,470900,40.899414,1
19-08-2019,11094.79981,11146.90039,11037.84961,11053.90039,11053.90039,369500,46.900391,1
20-08-2019,11063.90039,11076.29981,10985.29981,11017,11017,444700,99.450196,1
21-08-2019,11018.15039,11034.2002,10906.65039,10918.7002,10918.7002,557900,163.950196,1
22-08-2019,10905.29981,10908.25,10718.29981,10741.34961,10741.34961,668200,-129.75,0
23-08-2019,10699.59961,10862.54981,10637.15039,10829.34961,10829.34961,667100,-57.549804,0
26-08-2019,11000.29981,11070.29981,10756.54981,11057.84961,11057.84961,684100,1.200196,1
27-08-2019,11106.54981,11141.75,11049.5,11105.34961,11105.34961,685600,55.200196,1
28-08-2019,11101.29981,11129.65039,10987.65039,11046.09961,11046.09961,550000,47.75,1
29-08-2019,10996.04981,11021.09961,10922.40039,10948.29981,10948.29981,649900,-35.450195,0
30-08-2019,10987.79981,11042.59961,10874.79981,11023.25,11023.25,628200,163.049804,1
03-09-2019,10960.9502,10967.5,10772.7002,10797.90039,10797.90039,483000,-54.25,0
04-09-2019,10790.40039,10858.75,10746.34961,10844.65039,10844.65039,508800,13.049804,1
05-09-2019,10860.9502,10920.09961,10816,10847.90039,10847.90039,595700,-62.40039,0
06-09-2019,10883.79981,10957.04981,10867.4502,10946.2002,10946.2002,497200,-66.34961,0
09-09-2019,10936.7002,11028.84961,10889.79981,11003.04981,11003.04981,412500,-7.200195,0
11-09-2019,11028.5,11054.79981,11011.65039,11035.7002,11035.7002,687100,75.5,1
12-09-2019,11058.29981,11081.75,10964.9502,10982.79981,10982.79981,551400,-89.100586,0
13-09-2019,10986.79981,11084.4502,10945.75,11075.90039,11075.90039,624300,-8.650391,0
16-09-2019,10994.84961,11052.7002,10968.2002,11003.5,11003.5,434500,182.5,1
17-09-2019,11000.09961,11000.09961,10796.5,10817.59961,10817.59961,482000,32.149414,1
18-09-2019,10872.79981,10885.15039,10804.84961,10840.65039,10840.65039,519200,140.40039,1
19-09-2019,10845.2002,10845.2002,10670.25,10704.79981,10704.79981,642600,-527.40039,0
